1 1 -10.471083030880193
2 1 -1.64982119046559
2 2 -43.41537136036196
3 1 -6.10403480750879
3 2 -6.6168989104635205
3 3 -14.908724242228764
4 1 -2.556951192941752
4 2 0.049951702819393914
4 3 0.5809211051192806
4 4 -15.137156558690226
5 1 0.34674256729732933
5 2 -0.006762483265308723
5 3 -0.07864612256833899
5 4 0.024678768955692865
5 5 -14.419278529684078
6 1 -4.530662145811501
6 2 0.08848230080670869
6 3 1.0289964685463824
6 4 0.08714757152649681
6 5 0.029421741454402843
6 6 -15.033261351070928
7 1 -0.1444456935775423
7 2 -1.6392134910053938e-05
7 3 -1.036045899327153
7 4 1.717198050029815
7 5 -0.07082974641407624
7 6 0.017174220269867143
7 7 -43.41542360874921
8 1 -1.2719388444077004
8 2 -1.0360442220728585
8 3 -5.507167694404766
8 4 5.942666137829355
8 5 -0.2606848751103848
8 6 0.3506504119647222
8 7 -6.616911886994844
8 8 -14.908763072155597
9 1 -1.4854486216970098
9 2 -1.7172594395286498
9 3 -5.948929401546026
9 4 5.161544319763791
9 5 -0.34872489794232797
9 6 0.38447859054770245
9 7 -0.05177575261803938
9 8 -0.602152544551349
9 9 -15.133610866055372
10 1 0.09269134108697978
10 2 0.07050189940089403
10 3 0.22866674428212794
10 4 -0.3148268346756862
10 5 -2.885884855325835
10 6 -0.009067443524312654
10 7 -0.0025766432874168607
10 8 -0.02996587144661527
10 9 0.033781927633553664
10 10 -14.420057160647877
11 1 -0.6015101057013813
11 2 -0.01099339256593398
11 3 0.25312574265488746
11 4 -0.24970078489669054
11 5 0.0167517092484784
11 6 -3.0223365329208245
11 7 0.08765048986408458
11 8 1.0193224676115735
11 9 -0.08606825457968258
11 10 0.036634174870332166
11 11 -15.036145342604042
12 1 -0.5522423112803929
12 2 -0.14438870687198255
12 3 -1.2716380360915296
12 4 1.4975302252086504
12 5 -0.030063595444171448
12 6 -0.5766453803364594
12 7 -1.6502856790823217
12 8 -6.105048430370173
12 9 2.652970596126926
12 10 0.13245682970714126
12 11 -4.487256883555563
12 12 -10.471567247503396
13 1 -0.002497153346284243
13 2 -4.067619133140478e-16
